साहबे,1488
बब्ब,1489
समस्या,1490
किदेह,1491
आल़े,1492
उल्लुआं,1493
देयी,1494
शर्त,1495
बसेसर,1496
मिलने,1497
तूहां,1498
सवाल,1499
रुक्ख,1500
बापस,1501
बाजे,1502
दूएं,1503
रखदे,1504
आपणा,1505
गर्म,1506
जेह्ड़ा,1507
बैंड,1508
मर्जी,1509
जबरिया,1510
ओए,1511
रीझू,1512
बदिया,1513
दियाँ,1514
खेलदा,1515
हत्था,1516
तं,1517
मेरियां,1518
मौऊ,1519
आदत,1520
मजबूर,1521
पैहलैं,1522
दाज,1523
पढ़ना,1524
बद्दल,1525
लाड़िया,1526
उसदा,1527
उसदे,1528
जै,1529
पक्की,1530
शिमला,1531
घंटे,1532
जन्म,1533
इस्तेमाल,1534
अपणे-अपणे,1535
दिल्लिया,1536
कांगड़ा,1537
दरअसल,1538
अपंणे,1539
रेहंदा,1540
जाह,1541
शिकार,1542
रॉक,1543
कालजे,1544
हमेसा,1545
रुक्खे,1546
स्कीम,1547
कन्नां,1548
हैलो,1549
अन्दरे,1550
बड़िया,1551
जोन्दा,1552
खुद,1553
कराया,1554
कैं,1555
कथा,1556
मशहूर,1557
नौ,1558
जेकर,1559
न्याणेयां,1560
लेखा,1561
मोटर,1562
इच्छा,1563
काला,1564
रैन्धा,1565
पौणे,1566
शिखा,1567
काल,1568
सार,1569
नेईं,1570
चाहिदी,1571
गलाण,1572
मौज,1573
सेठे,1574
कित्तियो,1575
आपने,1576
बल्कि,1577
पुत्र,1578
दस्सां,1579
सुपना,1580
भीमसैने,1581
खुसिया,1582
रोण,1583
निक्कू,1584
नारद,1585
किट्ठे,1586
वारे,1587
मिलदी,1588
अठ,1589
दिक्खियै,1590
सुझा,1591
ढाई,1592
काहलू,1593
अज्जकल,1594
तिन्‍्हां,1595
अलग,1596
थल्लैं,1597
पूनों,1598
धोई,1599
खे,1600
सुणने,1601
फल,1602
कट्टी,1603
पाणिएं,1604
सचमुच,1605
अफसर,1606
प्रेम,1607
लग्या,1608
बोतल,1609
सजा,1610
एे,1611
गेयो,1612
बणाणे,1613
-1,1614
सारयां,1615
हत्थें,1616
लैंगे,1617
दमनक,1618
नेई,1619
गेम,1620
बोलियां,1621
कालू,1622
चुकी,1623
तुहाड़ा,1624
सबते,1625
कल्याण,1626
मेरिए,1627
होण,1628
कित्ते,1629
सभा,1630
